2.210587546588768012e-36
4.989370045708454840e-28
2.859244898441082242e-27
8.679755796853441160e-22
7.184377063259151533e-30
4.046829354021237458e-31
3.590706843356467962e-18
1.352496966042136015e-28
1.913348745152474663e-25
2.425234744927046206e-18
3.687451324029847676e-47
7.467928829908744110e-31
1.027246903640226435e-47
5.458669199032478736e-22
2.459049527911871863e-27
2.875795461594601862e-42
6.012785691455402579e-48
1.915381962289823983e-33
2.373900920196760893e-20
2.851086769408543094e-17
4.203415760272644126e-23
2.626202762388176403e-34
2.728414215000079808e-40
2.928614426537735149e-24
5.985391541182398810e-36
2.340259184799191046e-30
1.236553364481489013e-24
4.489151572680519721e-44
1.347098528170868513e-47
6.764954465564429100e-27
1.493144399653153083e-15
4.128390510695225661e-45
2.123327457701115942e-15
1.344003394645822844e-27
3.620304600925586369e-38
1.437473122417071464e-38
9.243275429382508213e-39
2.432273127383960070e-43
5.154879502220480497e-46
1.288740834877740349e-44
5.122584581685786407e-42
1.383401582790172707e-25
3.974689599224466921e-29
9.922831397881269852e-28
6.626892161484538731e-29
2.924452270357439640e-32
1.839390630094255854e-25
2.532286197227988188e-18
4.344460807456413812e-37
1.591376090052439997e-48
3.808283761384269090e-20
1.257852449737142480e-33
3.937877767642365157e-19
2.324837289389813131e-27
3.355111828280874652e-19
1.937368038045129476e-37
3.442846437980931260e-42
1.158239445715106684e-22
6.395552330157986038e-57
1.515650316356777222e-42
3.145605910876954996e-17
1.892663684334306515e-39
5.433295525146416469e-45
1.136701381999943911e-35
1.244239310636099133e-34
1.447619419629782720e-44
0.000000000000000000e+00
1.267322822669387253e-33
3.359897000365955059e-31
7.445744105052862973e-18
1.615996326615541477e-23
2.009703530238473642e-53
1.333606089551546456e-24
3.071573361374305861e-48
3.512968355795372126e-25
2.889036571117993783e-29
5.426937893874033131e-18
9.251452412713852452e-46
2.221659267683378949e-24
2.514545792190239030e-57
2.791507741596291215e-41
4.827440342309277080e-23
3.126375020799036936e-28
1.017341188421506963e-30
6.026023247993002662e-20
2.747592547144966187e-45
6.089253326749475385e-36
1.064541649221635341e-35
2.716346789967251965e-23
2.239538489823352364e-22
4.960222362700466118e-73
1.340400993670882046e-39
5.385180248635252911e-40
3.341736688697861212e-41
